name,value
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_7750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_8000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_6500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_6750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_6500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_8000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171110_7500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_8000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_8000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_7000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_6750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_5250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_8250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171117_8250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_7750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_7750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8250_C
asset_id_base,BTC
symbol_id,CCEX_SPOT_AI_USD
asset_id_base,AI
symbol_id,CCEX_SPOT_AI_LTC
asset_id_base,AI
symbol_id,CCEX_SPOT_AI_DOGE
asset_id_base,AI
symbol_id,DERIBIT_OPT_BTC_USD_171229_10500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_11000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_11000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171124_8750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_10500_P
asset_id_base,BTC
symbol_id,XBTCE_SPOT_IOTA_BTC
asset_id_base,IOTA
symbol_id,XBTCE_SPOT_ETC_BTC
asset_id_base,ETC
symbol_id,XBTCE_SPOT_XMR_BTC
asset_id_base,XMR
symbol_id,DERIBIT_OPT_BTC_USD_171201_8000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_8750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_7250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_9750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_11500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_12000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_11500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_12000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10500_C
asset_id_base,BTC
symbol_id,QUOINE_SPOT_ETH_CNY
asset_id_base,ETH
symbol_id,QUOINE_SPOT_ETH_INR
asset_id_base,ETH
symbol_id,QUOINE_SPOT_QASH_HKD
asset_id_base,QASH
symbol_id,QUOINE_SPOT_QASH_PHP
asset_id_base,QASH
symbol_id,QUOINE_SPOT_QASH_CNY
asset_id_base,QASH
symbol_id,QUOINE_SPOT_QASH_INR
asset_id_base,QASH
symbol_id,DERIBIT_OPT_BTC_USD_171201_10750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_10750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_12000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_12500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_13000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_13500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_12000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_13500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_12500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_13000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171201_11500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_8750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_8500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_8500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_8750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_11000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_10750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_9750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12250_P
asset_id_base,BTC
symbol_id,XBTCE_SPOT_USD_INR
asset_id_base,USD
symbol_id,DERIBIT_OPT_BTC_USD_171208_12500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_12750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_14500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_14000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_15000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_16000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_16000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_13750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_14500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_15000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_14000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_14750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_15750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_16750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_19000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_20000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_18000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_18500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_17000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_15500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_17000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_17500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_20000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171208_17500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_19000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_18000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_17500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_16500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_18500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_16500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_15500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_18000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_18000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_14000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_15250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_17750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_16250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_13500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_13000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_13000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_13500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_12500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_12500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_12000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_12000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_18500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_18500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_19000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171215_19000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_19500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_19500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17250_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_15750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18250_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_15750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_15500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_18750_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16750_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_16500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_17000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_19500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_15500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_19000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_19000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_19500_C
asset_id_base,BTC
symbol_id,CCEX_SPOT_SBC_LTC
asset_id_base,SBC
symbol_id,DERIBIT_OPT_BTC_USD_171229_20500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_21000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_21500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_20000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_20000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_21500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_21000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_20500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_20500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_20500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_21000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_21000_P
asset_id_base,BTC
symbol_id,ACX_SPOT_FUEL_AUD
asset_id_base,FUEL
symbol_id,DERIBIT_OPT_BTC_USD_171229_24000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_25000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_23500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_21500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_22500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_21500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_22000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_24000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_22000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_23500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_25000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_22500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_23000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171229_23000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_22000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_22500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_22000_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_22500_C
asset_id_base,BTC
symbol_id,COINNEST_SPOT_XLM_KRW
asset_id_base,XLM
symbol_id,COINNEST_SPOT_RPX_KRW
asset_id_base,RPX
symbol_id,BINANCE_SPOT_LEND_BNB
asset_id_base,LEND
symbol_id,DERIBIT_OPT_BTC_USD_171222_15000_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_14500_P
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_14500_C
asset_id_base,BTC
symbol_id,DERIBIT_OPT_BTC_USD_171222_15000_C
asset_id_base,BTC
symbol_id,QUOINE_SPOT_SPHTX_ETH
asset_id_base,SPHTX
